pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbper,st_teff,st_rad,st_mass,sy_dist
Kepler-592 b,2.39,6.3,1367.0,2.820192408,5913.0,1.04,1.04,1153.13
Kepler-576 b,3.27,10.7,541.0,29.91136794,5672.0,0.97,0.99,617.55
Kepler-589 b,2.27,5.77,656.0,16.54964934,5296.0,0.83,0.88,612.803
Kepler-976 b,3.96,14.9,324.0,105.9564148,5232.0,0.83,0.87,1012.41
Kepler-350 c,3.1,6.1,888.0,17.849,6492.3,1.25,1.0,956.859
Kepler-608 b,3.64,12.9,1069.0,6.412515037,5820.0,1.01,1.0,946.683
Kepler-921 b,2.87,8.6,492.0,51.300634,5663.0,0.91,0.93,934.49
Kepler-927 b,1.72,3.61,906.0,9.1149903,5743.0,0.99,0.99,831.685
Kepler-232 c,3.83,14.0,806.0,11.379349,5847.0,0.968,0.97,1349.13
Kepler-395 b,1.03,1.08,576.0,7.054346,4262.0,0.556,0.622827,421.382
Kepler-931 b,1.33,2.33,744.0,8.03755877,5241.0,0.81,0.86,490.0
Kepler-950 b,8.98,59.6,360.0,98.7180406,5857.0,1.02,1.02,2161.6
Kepler-963 b,2.66,7.56,802.0,9.97683705,5461.0,0.87,0.91,771.494
MOA-2007-BLG-192L b,1.63,3.3,,,,,0.06,1000.0
MOA-2008-BLG-379L b,13.0,1300.0,,,,,0.56,3300.0
Kepler-861 b,2.28,5.82,966.0,3.949631375,5047.0,0.78,0.82,850.327
Kepler-862 b,2.21,5.52,1097.0,3.148664534,5333.0,0.84,0.88,1039.03
Kepler-249 b,1.09,1.32,554.0,3.306539,3568.0,0.482,0.510238,190.401
Kepler-249 c,1.51,2.89,429.0,7.113702,3568.0,0.482,0.510238,190.401
Kepler-252 b,1.23,2.04,587.0,6.668391,4208.0,0.549,0.61,379.424
Kepler-398 c,1.01,1.01,536.0,11.419412,4493.0,0.613,0.649,177.355
MOA-2010-BLG-073L b,12.4,3500.0,,,,,0.16,2800.0
MOA-2011-BLG-028L b,5.99,30.0,,,,,0.75,7380.0
OGLE-2003-BLG-235L b,13.2,830.0,,,,,0.63,5800.0
OGLE-2006-BLG-109L c,11.1,86.0,59.0,4927.5,,,0.51,1510.0
Lupus-TR-3 b,9.976,257.431,,3.91405,5000.0,0.82,0.87,773.409
MOA-2011-BLG-262L b,4.29,17.0,,,,,0.11,7200.0
MOA-2009-BLG-319L b,9.64,67.3,,,,,0.524,7050.0
MOA-bin-29 b,14.1,190.0,,,,,0.03,7120.0
Kepler-258 c,3.61,12.7,470.0,33.653079,4942.0,0.915,0.82,575.988
Kepler-258 b,4.06,15.5,642.0,13.19722,4942.0,0.915,0.82,575.988
OGLE-2005-BLG-169L b,3.84,14.1,,,,,0.69,4100.0
OGLE-2012-BLG-0406L b,13.2,868.0,,,,,0.44,4970.0
OGLE-2012-BLG-0950L b,6.56,35.0,,,,,0.57,2600.0
OGLE-2016-BLG-0263L b,13.0,1300.0,,,,,0.13,6500.0
OGLE-2016-BLG-1190L b,12.3,4253.0,,1220.0,,,0.88,6770.0
Kepler-444 c,0.497,0.0793,868.0,4.5458841,5046.0,0.752,0.758,36.4396
NGC 2682 YBP 401 b,14.3,146.2018,,4.087,6165.0,1.215821,1.14,830.822
OGLE-2017-BLG-0373L b,14.0,127.0,,,,,0.248,5915.0
OGLE-2018-BLG-0677L b,1.82,3.96,,,,,0.12,7580.0
Kepler-444 d,0.53,0.2,783.0,6.189392,5046.0,0.752,0.758,36.4396
Kepler-444 e,0.546,0.1,727.0,7.743493,5046.0,0.752,0.758,36.4396
Kepler-444 f,0.741,0.332,673.0,9.740486,5046.0,0.752,0.758,36.4396
Kepler-449 c,2.764,8.07,661.0,33.6727,5649.18,1.467,1.02,241.949
SWEEPS-4 b,9.079,1207.7,,4.2,,1.18,1.24,8500.0
OGLE-2011-BLG-0173L b,9.01,60.0,,,,,0.41,6100.0
OGLE-2011-BLG-0251L b,14.2,170.0,,,,,0.26,2570.0
OGLE-2018-BLG-0596L b,3.81,13.93,,,,,0.231,5650.0
Kepler-281 c,5.31,24.4,513.0,36.337373,5723.0,0.899,0.95,1745.45
Kepler-498 b,3.03,9.43,931.0,9.61375356,5744.0,0.96,0.98,938.844
OGLE-2017-BLG-0604L b,14.2,160.0,,,,,0.7,3950.0
MOA-2011-BLG-293L b,12.9,1500.0,,3000.0,,,0.86,7720.0
HATS-32 b,14.000041,292.4036,1437.0,2.8126548,5700.0,1.097,1.099,745.116
OGLE-2017-BLG-1522L b,14.0,240.0,,,,,0.045,7490.0
NN Ser d,13.3,731.0,,2883.5,57000.0,,0.535,515.818
Kepler-674 b,1.69,3.5,822.0,2.243381847,4192.0,0.57,0.6,342.254
Kepler-678 b,5.14,23.1,833.0,7.27503724,5520.0,0.91,0.94,1826.15
Kepler-681 b,3.08,9.69,489.0,26.39435646,5021.0,0.76,0.8,686.923
Kepler-684 b,3.36,11.2,812.0,6.770302008,5493.0,0.86,0.89,1731.27
Kepler-1837 b,2.06673842,4.92,1012.0,5.906089783,5966.0,0.961,1.049,1229.18
Kepler-1847 b,2.74516914,7.97,843.0,11.12969971,6122.0,0.964,1.041,1693.86
Kepler-1856 b,1.73447868,3.66,1344.0,1.302000046,4948.0,0.816,0.782,848.76
Kepler-186 b,1.07,1.24,571.0,3.8867907,3788.0,0.472,0.478,177.594
HATS-71 b,11.478016,117.5971,586.8,3.7955202,3405.0,0.4783,0.4861,140.225
HD 11977 b,12.7,2080.0,,711.0,4970.0,10.09,1.91,67.9331
Kepler-1886 b,2.58158428,7.18,580.0,24.2758007,5745.0,0.837,0.928,1059.51
Kepler-1888 b,1.32578716,2.32,886.0,11.39169979,5557.0,1.249,0.897,402.947
Wendelstein-1 b,11.5609626,188.15536,2198.0,2.663416,4251.0,0.61,0.65,305.3
Kepler-52 b,2.1,135.0,553.0,7.8773565,4075.0,0.52,0.54,321.542
K2-72 d,1.01,1.01,,7.760178,3360.47,0.330989,0.271365,66.4321
K2-83 b,1.244,2.08,,2.74697,3910.0,0.424,0.484,125.529
K2-121 b,7.52,44.1,738.0,5.1857539,4690.0,0.67,0.69,169.398
K2-62 b,2.14,5.22,,6.67202,4880.0,0.73,0.77,112.467
OGLE-2012-BLG-0563L b,13.6,120.0,,,,,0.34,1300.0
TOI-3714 b,11.32107051,222.4798849,750.0,2.154849,3660.0,0.51,0.53,112.71
TOI-216.01,10.1,177.98390792,497.0,34.525528,5026.0,0.748,0.77,177.945
OGLE-2013-BLG-1761L b,13.2,860.0,,,,,0.33,6900.0
ROXs 42 B b,12.5,2860.0,1975.0,,3433.0,1.33658,1.0,143.59
OGLE-2015-BLG-1771L b,14.3,138.0,,,,,0.077,7070.0
Kepler-333 c,1.11,1.41,386.0,24.08821,4259.0,0.534,0.601,324.413
Kepler-233 c,2.71,7.8,390.0,60.418955,5360.0,0.758,0.855,856.417
TOI-411 c,2.328,9.72,931.0,9.573083,6169.0,1.117,1.098,62.7792
Kepler-281 d,5.93747806,29.5,321.0,148.2720032,5717.0,0.884,0.984,1745.45
Kepler-2000 c,1.57,3.09,359.0,20.6180348,3757.0,0.576,0.581,320.588
Kepler-397 b,2.46,6.62,539.0,22.250949,5307.0,0.767,0.844,969.0
Kepler-1891 b,1.52139156,2.93,1017.0,4.02229023,5516.0,0.827,0.873,596.24
Kepler-1455 b,2.16,5.31,298.0,49.276764,4075.0,0.6,0.62,357.621
OGLE-2018-BLG-1011L c,13.2,890.0,,,,,0.18,7100.0
Kepler-1402 b,0.76,0.363,1789.0,2.03387914,5416.0,0.87,0.9,1493.64
Kepler-1406 b,1.1,1.37,854.0,11.62905828,5892.0,1.12,1.05,572.403
Kepler-1420 b,1.28,2.18,806.0,6.69960006,5187.0,0.79,0.82,1054.37
Kepler-1432 b,2.22,5.56,709.0,23.9109011,6031.0,1.13,1.09,2171.87
TOI-4495.01,3.63045,12.8,1382.67,5.1830043,6156.0,1.34,1.168817,132.214
HD 284149 AB b,12.0,8352.53053596,2395.0,,6035.0,1.36,1.13,117.807
Kepler-308 c,2.16,5.31,714.0,15.38231,5895.0,0.941,0.92,1335.92
Kepler-1910 b,1.184,1.78,645.0,5.688769817,4234.0,0.639,0.636,
Kepler-1610 c,2.09,5.02,433.0,44.9851885,5295.0,0.8,0.825,864.331
Kepler-621 b,2.3,5.9,737.0,2.628113746,4521.0,0.68,0.72,389.0
Kepler-579 b,2.0,4.66,730.0,9.66857723,5636.0,0.96,0.99,530.765
Kepler-580 b,2.57,7.13,558.0,8.222419656,4298.0,0.64,0.67,323.899
Kepler-397 c,6.18,31.6,295.0,135.498527,5307.0,0.767,0.844,969.0
Kepler-1322 b,1.61,3.22,1666.0,0.962867382,5488.0,0.87,0.9,1350.32
K2-193 b,3.95,14.8,739.0,14.786889,5817.0,0.98,1.01,411.923
WASP-46 b,13.159366,607.0553,1636.0,1.43036763,5600.0,0.858,0.828,375.31
Kepler-398 d,0.88,0.615,636.0,6.83437001,4557.0,0.67,0.72,177.355
Kepler-1897 b,2.81407954,8.32,505.0,24.22030067,5165.0,0.761,0.859,983.174
Kepler-1427 b,1.1,1.37,1844.0,0.968972376,5793.0,1.01,1.01,1220.0
Kepler-1437 b,1.37,2.45,770.0,10.9295461,5557.0,0.9,0.93,2101.69
Pr0201 b,14.2,171.6282,,4.4264,6174.0,1.15,1.24,180.64
UZ For c,,2447.2,,1916.25,5286.9,,0.7,239.60387482
Kepler-1874 b,2.21110724,5.52,356.0,56.57320023,4701.0,0.775,0.758,408.007
Kepler-1354 b,2.97,9.11,466.0,76.613377,6168.0,1.24,1.16,1119.45
Kepler-1878 b,2.92019781,8.86,1063.0,4.445879936,5918.0,0.865,0.956,1494.3
Kepler-1360 b,3.4,11.5,933.0,40.5286413,6778.0,1.83,1.51,1516.27
Kepler-52 d,1.95,4.46,332.0,36.445171,4263.0,0.556,0.577,321.542
Kepler-610 c,3.3,10.9,318.0,151.86392,5943.0,1.13,1.1,845.824
Kepler-1347 b,1.03,1.08,617.0,14.00947528,5193.0,0.79,0.82,321.0
Kepler-1353 b,1.8,3.89,491.0,24.7543966,4776.0,0.72,0.76,593.384
Kepler-1355 b,1.46,2.73,1448.0,1.289588112,5352.0,0.83,0.88,911.269
Kepler-1692 b,1.11177184,1.42,897.0,5.95966,5146.0,0.866139,0.87,591.019
K2-184 b,1.47,2.76,533.0,16.9780102,5245.0,0.75,0.84,75.5857
TOI-2109 b,15.098497,1595.49860314,3646.0,0.67247414,6540.0,1.698,1.453,262.041
Kepler-345 b,0.74,0.5,622.0,7.415563,4504.0,0.623,0.61,260.0
Kepler-353 b,0.89,0.64,534.0,5.795278,3903.0,0.504,0.553,384.694
Kepler-1941 b,2.64976949,7.51,666.0,31.33510017,6404.0,1.142,1.175,1494.39
Kepler-186 f,1.17,1.71,177.0,129.9441,3755.0,0.523,0.544,177.594
Kepler-1728 b,2.95501875,9.04,886.0,4.782999992,5170.0,0.807,0.891,651.783
Kepler-688 b,9.76,68.7,1005.0,3.895936844,5715.0,0.96,0.98,1357.75
Kepler-388 c,0.86,0.566,515.0,13.297004,4498.0,0.586,0.635,425.0
K2-164 b,3.24925008,10.6,,17.355066,5791.0,2.196069,1.180894,375.67
K2-19 d,1.11,10.0,1252.0,2.5081,5322.0,0.82,0.88,289.827
K2-32 d,3.484,6.7,550.0,31.71701,5271.0,0.86,0.83,157.682
HD 3167 e,2.83,8.41,374.8,96.63,5261.0,0.88,0.837,47.2899
TOI-2154 b,16.28664896,292.40213444,1580.0,3.8240801,6280.0,1.396,1.233,296.46
TOI-2337 b,10.08808263,508.5254512,1272.46,2.99432,4780.0,3.22,1.325,536.046
L 363-38 b,2.0,4.67,330.0,8.781,3129.0,0.274,0.21,10.2295
TOI-2257 b,2.194,5.45,256.0,35.189346,3430.0,0.313,0.328,57.7911
TOI-1452 b,1.672,4.82,326.0,11.06201,3185.0,0.275,0.249,30.5212
HD 105618 b,5.44,25.42627256,,10.02245,5671.0,1.27399,1.01,70.0837
Wendelstein-2 b,12.9934728,232.33373,2470.0,1.7522239,4591.0,0.66,0.73,565.541
HD 93963 A b,1.46954368,2.8,1842.23,1.0376109,5908.0,1.0311,1.0844,82.3432
GJ 15 A c,6.67,36.0,,7600.0,3607.0,0.38,0.38,3.56228
Kepler-860 b,3.24,10.6,1050.0,5.101379454,5836.0,1.06,1.04,1056.36
TOI-1695 b,1.9,6.36,698.0,3.1342791,3690.0,0.515,0.513,45.1309
KMT-2021-BLG-0712L b,6.91,38.19,,,,,0.22,3090.0
TOI-1811 b,11.14172682,308.9292116,962.2,3.7130765,4766.0,0.769,0.817,128.23
CoRoT-27 b,11.287,3302.11,1500.0,3.57532,5900.0,1.08,1.05,1010.28
Kepler-1200 b,1.06,1.2,1174.0,1.118549717,4612.0,0.7,0.74,588.715
Kepler-1260 b,1.77,3.78,823.0,19.1187753,5961.0,1.08,1.06,1734.43
kap And b,12.3,4327.36,1900.0,,10900.0,2.31229,2.6,50.0177
HD 190007 b,4.06,15.5,,11.724128,4610.0,0.79,0.77,12.7141
HD 47366 c,13.5,483.73483545,,677.53,4866.0,7.3,1.81,84.3552
ome Ser b,14.0,233.92170755,,278.59,4724.0,10.99,1.01,76.7556
tau Gem b,12.1,6547.0,,305.5,4388.0,26.8,2.3,112.537
GJ 273 b,1.51,2.89,,18.6498,3382.0,0.293,0.29,5.921535
GJ 163 c,2.5,6.8,,25.63058,3500.0,0.409738,0.4,15.1285
HD 153557 c,4.36,17.48056238,,15.27018,4837.0,0.745171,0.79,17.9412
TOI-778 b,15.4,878.0,1561.0,4.633611,6643.0,1.71,1.4,161.743
HD 156098 c,12.8,1661.6069118,,7841.5839,6419.19,2.75716,1.29,48.249
HIP 90988 b,13.4,668.07531151,,455.73816,4883.0,3.94,1.613,94.0349
HD 125612 c,4.07,15.57359194,,4.15466,5900.0,1.05,1.05,57.6207
tau Boo b,12.8,1891.0,,3.3124568,6466.27,1.42588,1.32,15.6521
Kepler-279 b,3.62,12.8,1104.0,12.309681,6363.0,1.746,1.164,1037.4
Kepler-207 c,1.5,2.86,1556.0,3.071571,5920.0,1.588,1.313,875.519
Kepler-62 e,1.61,36.0,270.0,122.3874,4925.0,0.64,0.69,300.874
KOI-351 g,8.1,254.264,342.0,210.60697,6080.0,1.2,1.2,848.254
Kepler-23 b,1.638,2.56,1157.0,7.1,5828.0,1.548,1.078,835.756
KOI-351 d,2.87,8.6,520.0,59.73667,6080.0,1.2,1.2,848.254
Kepler-16 b,8.4493,105.833,,228.776,4450.0,0.6489,0.6897,75.0852
Kepler-920 b,2.42,6.44,907.0,6.53192704,5403.0,0.85,0.89,1001.68
Kepler-874 b,3.94,14.7,560.0,40.0686727,6020.0,1.13,1.09,1082.16
Kepler-876 b,1.43,2.63,923.0,5.14438011,5060.0,0.77,0.81,820.913
Kepler-877 b,2.12,5.14,632.0,18.45847097,5261.0,0.81,0.85,602.176
Kepler-1619 b,0.76,0.363,797.0,23.6225913,5852.0,1.0,1.0,734.85
Kepler-1443 b,0.97,0.871,1602.0,2.41811321,6289.0,1.27,1.19,593.646
Kepler-597 b,2.37,6.21,743.0,13.02365861,5683.0,0.95,0.97,663.418
Kepler-312 b,1.29,2.21,1685.0,1.772419,6115.0,1.467,1.314,797.72
Kepler-1921 c,1.41,2.57,1791.0,3.15722086,6120.0,2.0,1.251,928.989
Kepler-182 c,3.43,11.6,729.0,20.684342,6250.0,1.146,1.114,1549.09
Kepler-172 c,2.86,8.55,970.0,6.388996,5526.0,1.085,1.081,828.592
Kepler-219 b,2.95,9.01,1307.0,4.585512,5786.0,1.491,1.164,787.07
Kepler-165 c,2.23,5.6,581.0,15.31299,5211.0,0.77,0.746,560.885
Kepler-222 c,4.64,19.4,734.0,10.08881,5433.0,0.869,0.933,758.854
TOI-270 b,1.206,1.58,581.0,3.3601538,3506.0,0.378,0.386,22.4793
TOI-3540 A b,23.53885947,375.03752026,1498.0,3.119999,5810.0,1.228,1.081,
TOI-3568 b,5.3,26.4,899.0,4.417965,4969.0,0.719,0.78,197.906
HD 93963 A c,3.11976057,18.4,1212.45,3.6451389,5908.0,1.0311,1.0844,82.3432
TOI-1246 b,3.01,8.1,955.0,4.30744,5151.0,0.86,0.87,169.422
Kepler-1676 b,3.3769596,11.3,782.0,29.9221,5878.3,1.06066,1.07,
Kepler-743 b,1.21,1.92,1101.0,3.179262921,5486.0,0.85,0.94,278.987
Kepler-419 c,12.6,2320.1,,675.47,6430.0,1.74,1.39,1011.36
Kepler-265 c,2.63,7.41,755.0,17.028937,5835.0,1.103,0.97,1280.25
Kepler-539 c,13.3,762.792,253.0,1000.0,5820.0,0.952,1.048,307.318
Kepler-887 b,1.84,4.04,785.0,20.42228798,6194.0,1.29,1.19,886.588
Kepler-885 b,2.5,6.8,830.0,18.11472949,6187.0,1.35,1.21,651.318
Kepler-307 b,2.43,7.44,797.0,10.4208,5367.0,0.814,0.907,575.581
Kepler-309 b,1.56,3.05,531.0,5.923653,4713.0,0.721,0.816,544.568
Kepler-905 b,1.41,2.57,928.0,5.082746517,5461.0,0.86,0.95,529.268
Kepler-929 b,1.11,1.41,2362.0,0.921032135,5869.0,1.02,1.01,1311.23
Kepler-1984 b,6.81,37.3,675.0,1.992812339,3638.0,0.42,0.45,
Kepler-1471 b,1.41,2.57,1238.0,3.63899398,5660.0,0.93,0.95,978.678
Kepler-1475 b,2.92,8.85,441.0,82.177374,6214.0,1.28,1.18,1568.38
Kepler-636 b,4.45,18.1,614.0,16.080661147,5203.0,0.8,0.85,310.301
Kepler-837 b,2.56,7.08,701.0,16.56059504,5403.0,0.81,0.85,901.907
Kepler-84 b,2.23,40.0,985.0,8.726,6039.0,1.43,1.0,1023.9
Kepler-84 c,2.36,20.2,865.0,12.883,6039.0,1.43,1.0,1023.9
Kepler-84 e,2.6,7.27,672.0,27.434389,6031.0,1.169,1.06,1023.9
Kepler-864 b,2.4,6.35,1143.0,5.83376092,5754.0,1.0,1.0,2022.9
KOI-1599.02,1.9,9.0,755.0,13.6088,5833.0,0.972,1.02,1131.64
Kepler-1627 b,3.69,13.2,794.0,7.20283653,5445.0,0.84,0.87,317.437
Kepler-418 b,13.45,349.6112477,434.0,86.67856,5820.0,1.09,0.98,1002.53
Kepler-299 c,2.65,7.51,946.0,6.885875,5617.0,1.032,1.004,1052.24
Kepler-294 c,2.71,7.8,895.0,6.6264,5913.0,0.976,0.947,1357.01
Kepler-760 b,3.06,9.59,748.0,8.70419416,5322.0,0.85,0.89,792.336
Kepler-285 b,1.34,2.36,1131.0,2.633867,5411.0,0.808,0.915,824.31
Kepler-294 b,1.77,3.78,1087.0,3.701212,5913.0,0.976,0.947,1357.01
Kepler-199 c,3.25,10.6,420.0,67.093408,5644.0,0.967,0.96,521.054
Kepler-207 b,1.57,3.09,1930.0,1.611865,5920.0,1.588,1.313,875.519
Kepler-311 b,1.7,3.53,960.0,9.176092,5905.0,1.188,0.994,778.654
Kepler-218 b,1.48,2.79,1156.0,3.619337,5502.0,1.063,1.019,656.38
Kepler-210 b,2.94,8.96,737.0,2.453234,4559.0,0.65,0.77,232.75
Kepler-186 d,1.4,2.54,379.0,13.342996,3788.0,0.472,0.478,177.594
Kepler-295 c,1.17,1.71,621.0,21.526258,5603.0,0.898,0.89,1699.19
Kepler-402 e,1.46,2.73,931.0,11.242861,6090.0,1.264,1.072,625.339
Kepler-229 d,3.85,14.2,439.0,41.194912,5120.0,0.728,0.808,826.265
Kepler-1440 b,1.26,2.13,597.0,39.859484,5698.0,0.96,0.98,1115.35
Kepler-549 c,2.93,8.91,349.0,117.040498,5360.0,0.84,0.88,635.145
Kepler-952 b,7.65,45.4,369.0,130.3546919,5730.0,0.99,1.0,1304.25
Kepler-1013 b,2.15,5.27,766.0,18.93054959,4954.0,0.76,0.81,422.246
Kepler-1768 b,2.23346338,5.62,933.0,15.13589954,6050.0,1.572,1.24,632.766
Kepler-109 c,2.65,8.2,859.0,21.22265,5950.0,1.387,1.094,474.861
Kepler-1023 b,2.63,7.41,524.0,62.1387714,5494.0,0.89,0.93,694.175
Kepler-193 c,2.75,8.0,595.0,50.697494,6335.0,1.147,1.051,1009.1
Kepler-364 c,2.15,5.27,568.0,59.980627,6108.0,1.284,1.076,891.462
Kepler-159 b,2.38,6.26,447.0,10.139623,4625.0,0.663,0.628,373.744
Kepler-202 b,1.63,3.29,802.0,4.069427,4668.0,0.667,0.683,285.111
Kepler-603 b,2.65,7.51,731.0,21.05358596,5808.0,1.01,1.01,1539.63
Kepler-635 b,2.64,7.46,802.0,23.44971004,6174.0,1.51,1.33,1141.08
Kepler-311 d,2.05,4.86,327.0,232.040326,5903.0,1.156,0.974,778.654
Kepler-1789 b,2.83137505,8.4,380.0,80.23190308,5436.0,0.888,0.92,611.461
Kepler-913 c,3.8580709,14.2,1357.0,5.939119816,6068.0,1.797,1.294,991.618
Kepler-916 b,1.76,3.75,503.0,32.2968798,5248.0,0.81,0.85,830.712
TOI-1064 b,2.587,13.5,784.0,6.443868,4734.0,0.726,0.748,68.0726
Kepler-1143 c,3.6,12.6,234.0,210.630591,5053.0,0.77,0.81,555.189
Kepler-240 b,1.37,2.45,864.0,4.144495,4985.0,0.739,0.868,746.927
Kepler-271 c,0.95,0.809,850.0,7.41086267,5555.0,0.87,0.9,404.542
Kepler-238 b,1.73,3.64,1642.0,2.090876,5751.0,1.43,1.229,1798.75
Kepler-226 b,1.55,24.0,1018.0,3.940997,5571.0,0.802,0.904,980.138
Kepler-107 d,0.86,7.7,1173.0,7.95839,5854.0,1.447,1.238,525.997
Kepler-1646 b,1.23,2.04,365.0,4.48558383,3299.0,0.26,0.24,127.591
Kepler-357 c,2.67,7.61,576.0,16.85837,5036.0,0.834,0.794,688.573
Kepler-373 c,1.24,2.07,729.0,16.725948,5787.0,0.845,0.981,1090.45
Kepler-1383 b,1.41,2.57,928.0,13.9093583,6370.0,1.44,1.26,1027.21
Kepler-531 b,2.78,8.15,453.0,29.88485741,4893.0,0.75,0.78,252.762
Kepler-374 b,1.03,1.08,1761.0,1.897806,5977.0,0.911,1.033,1265.61
Kepler-157 d,1.46,2.73,969.0,7.02573474,5866.0,1.03,1.02,773.713
Kepler-191 b,1.34,2.36,722.0,9.939632,5282.0,0.789,0.857,594.464
Kepler-215 e,1.75,3.71,405.0,68.16101,5739.0,1.027,0.788,485.997
Kepler-62 f,1.41,35.0,208.0,267.291,4925.0,0.64,0.69,300.874
Kepler-1558 b,0.68,0.244,1019.0,3.50470358,5101.0,0.79,0.83,325.737
Kepler-802 b,3.54,12.3,489.0,40.0587473,5507.0,0.9,0.93,780.585
Kepler-342 e,0.88,0.615,1897.0,1.644224613,6366.0,1.34,1.26,781.611
Kepler-1515 b,9.55,66.2,380.0,214.3114164,6511.0,1.41,1.3,539.321
Kepler-1499 b,1.19,1.81,409.0,44.2008,5097.0,0.78,0.82,309.869
Kepler-343 c,2.02,4.74,746.0,23.22182,5807.0,1.433,1.055,927.193
Kepler-203 b,2.57,7.13,1308.0,3.162697,5821.0,1.114,1.06,703.302
Kepler-1669 c,1.90120972,4.27,958.0,1.609320045,4224.0,0.603,0.609,543.444
Kepler-379 c,2.29,5.86,530.0,62.784697,6054.0,1.306,1.125,731.274
Kepler-18 d,6.98,16.4,720.0,14.85888,5345.0,1.108,0.972,433.047
Kepler-1088 b,1.42,2.6,667.0,23.12748644,5975.0,1.08,1.08,280.629
Kepler-373 b,1.36,2.42,1054.0,5.535309,5787.0,0.845,0.981,1090.45
Kepler-33 b,1.74,3.68,1336.0,5.66793,5904.0,1.82,1.291,1209.16
Kepler-76 b,15.24424,638.8383,2140.0,1.5449298,6409.0,1.32,1.2,822.96
Kepler-58 b,2.78,35.5,920.0,10.2184954,5843.0,1.03,0.95,969.252
Kepler-421 b,4.16,16.1,185.0,704.1984,5308.0,0.757,0.794,348.558
Kepler-183 b,2.06,4.9,1088.0,5.687945,5888.0,0.958,0.99,1050.64
Kepler-411 e,3.28,10.8,503.0,31.509728,4832.69,0.82,0.87,153.676
Kepler-464 b,3.3,10.9,1163.0,7.256965224,5933.0,1.59,1.21,667.604
Kepler-1141 b,0.82,0.477,1471.0,2.344511944,5791.0,1.07,1.01,393.642
Kepler-1156 b,1.32,2.3,787.0,11.89520511,5778.0,1.0,1.0,691.331
Kepler-103 c,5.45,38.0,434.0,179.60978,6009.0,1.492,1.212,494.832
Kepler-366 b,1.46,2.73,1326.0,3.281959,6209.0,1.048,1.088,1856.28
Kepler-104 d,3.58,5.54022107,515.0,51.755394,5711.0,1.349,0.818,400.785
Kepler-1053 b,0.98,0.904,953.0,2.414351654,4529.0,0.69,0.74,151.129
KIC 5479689 b,14.2,158.9142035,,1.701531,5459.1,0.894,0.966,454.95
eps Eri b,14.1,209.76674862,,2671.0,5020.38,0.759106,0.82,3.2026
Kepler-1920 b,2.95415848,9.03,660.0,30.2541008,6277.0,1.161,1.239,885.913
Kepler-1925 b,3.00177922,9.28,531.0,46.71640015,5856.0,1.092,1.057,1771.31
KOI-1833 d,2.58,11.02,613.0,7.685,4413.0,0.667,0.681,290.324
Kepler-1489 b,1.77,3.78,400.0,82.294751,5655.0,0.9,0.93,1283.05
Kepler-84 f,2.2,5.48,572.0,44.552169,6031.0,1.169,1.06,1023.9
Kepler-843 b,2.59,7.22,1523.0,2.053879821,5830.0,1.03,1.02,1165.66
Kepler-847 b,1.18,1.76,1054.0,2.343231895,4940.0,0.77,0.83,513.103
Kepler-19 c,3.68,13.1,,28.731,5544.0,0.859,0.936,218.562
Kepler-80 g,1.13,0.065,418.0,14.64558,4540.0,0.678,0.83,369.451
Kepler-269 b,2.47,6.66,1007.0,5.326718,5847.0,0.959,0.92,2257.32
Kepler-197 b,1.02,1.04,1142.0,5.599308,6004.0,1.12,0.857,330.575
Kepler-805 b,2.89,8.7,743.0,30.8638931,6112.0,1.65,1.19,638.49
Kepler-85 e,1.27,0.6,559.0,25.216751,5436.0,0.893,0.947,765.025
Kepler-272 b,1.43,78.0,1200.0,2.971353,5297.0,0.929,0.91,889.608
Kepler-394 c,1.66,3.39,901.0,12.130686,6402.0,1.132,0.87,1058.72
Kepler-1830 b,3.32992941,11.1,681.0,56.49330139,6160.0,2.046,1.443,1056.88
Kepler-304 e,1.2,1.87,1137.0,1.499146953,4817.0,0.73,0.8,434.684
Kepler-582 b,3.68,13.1,603.0,18.49235668,5564.0,0.91,0.93,613.179
Kepler-697 b,4.13,16.0,1151.0,3.709870645,5513.0,0.88,0.92,1277.33
Kepler-1073 c,1.64,3.33,1169.0,4.02582254,5792.0,1.0,1.0,809.897
Kepler-1641 b,3.11,9.85,908.0,19.672266,6152.0,1.19,1.12,860.37
Kepler-609 b,3.35,11.2,932.0,6.521210666,5971.0,1.14,1.09,1065.82
Kepler-611 b,1.65,3.36,1513.0,2.437033302,5761.0,1.01,1.01,1395.56
Kepler-732 b,2.18,5.39,407.0,9.467814048,3631.0,0.46,0.49,174.826
Kepler-252 c,2.15,5.27,499.0,10.848463,4208.0,0.549,0.61,379.424
Kepler-1775 b,3.64762153,12.9,522.0,85.65399933,5818.0,1.647,1.149,657.023
Kepler-1017 b,1.99,4.62,831.0,7.23400469,5473.0,0.87,0.93,552.058
Kepler-961 b,2.55,7.04,642.0,16.87727414,5582.0,0.9,0.96,574.314
Kepler-975 b,1.48,2.79,1599.0,1.970342457,4897.0,0.75,0.8,426.088
Kepler-985 b,2.98,9.17,323.0,116.331901,5434.0,0.85,0.91,679.361
Kepler-385 b,2.73,12.8,951.0,10.043686,6326.0,1.126,0.992,1432.61
Kepler-314 b,0.83,0.498,1195.0,2.461069,5378.0,0.95,0.99,268.881
Kepler-384 c,1.13,1.51,531.0,45.348269,5577.0,0.882,0.882,895.678
